Date,Product ID,Name,Amount,Size Value,Size Unit,Price (BDT),Old Price (BDT),Discount (%),SKU,Vendor,Category,Scraped Category,Units Sold,Rating,URL
2026-09-11,182202,Snikers Bar Chocolate 50gm,50 g,50.0,g,190.0,,,DSP03490,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/snikers-bar-chocolate-50gm
2026-09-11,182204,M&M's Peanuts Chocolate 45gm,45 g,45.0,g,230.0,,,DSP03491,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/mms-peanuts-chocolate-45gm
2026-09-11,182223,Snikers Bar Chocolate 50gm 2 Pcs,2 pcs,2.0,pcs,280.0,,,DSP03502,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/snikers-bar-chocolate-50gm-2-pcs
2026-09-11,182224,M&M's Peanuts Chocolate 45gm 2 Pcs,2 pcs,2.0,pcs,460.0,,,DSP03503,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/mms-peanuts-chocolate-45gm-2-pcs
2026-09-11,182246,All Time Bread 250gm,250 g,250.0,g,35.0,,,DSP03504,Daily Shopping,bakery-breakfast,bakery-breakfast,,3.0,https://othoba.com/all-time-bread-250gm
2026-09-11,182248,All Time Bread 150gm,150 g,150.0,g,25.0,,,DSP03505,Daily Shopping,bakery-breakfast,bakery-breakfast,,5.0,https://othoba.com/all-time-bread-150gm
2026-09-11,182249,All Time Ruti 175gm,175 g,175.0,g,25.0,,,DSP03506,Daily Shopping,bakery-breakfast,bakery-breakfast,,5.0,https://othoba.com/all-time-ruti-175gm-dsp03506
2026-09-11,182252,All Time Mothichur Laddu (08pcs),8 pcs,8.0,pcs,100.0,,,DSP03507,Daily Shopping,sweetmeat,sweetmeat,,5.0,https://othoba.com/all-time-mothichur-laddu-08pcs
2026-09-11,182253,ALL TIME Mega Ringo 60gm,60 g,60.0,g,10.0,,,DSP03508,Daily Shopping,bakery-breakfast,bakery-breakfast,,5.0,https://othoba.com/all-time-mega-ringo-60gm
2026-09-11,182254,Tasty Treat Butter Bun 100gm,100 g,100.0,g,40.0,,,DSP03509,Daily Shopping,bakery-breakfast,bakery-breakfast,,5.0,https://othoba.com/tasty-treat-butter-bun-100gm
2026-09-11,182255,All Time Cream Roll Vanilla 45gm,45 g,45.0,g,15.0,,,DSP03510,Daily Shopping,bakery-breakfast,bakery-breakfast,,5.0,https://othoba.com/all-time-cream-roll-vanilla-45gm
2026-09-11,182256,All Time Fruit Bun,,,,35.0,,,DSP03511,Daily Shopping,bakery-breakfast,bakery-breakfast,,0.0,https://othoba.com/all-time-fruit-bun-2
2026-09-11,182290,Vegetable Tomato Green (টমেটো) Per Kg,,,,43.0,,,DSP03512,Daily Shopping,fruits-vegetable,fruits-vegetable,,5.0,https://othoba.com/vegetable-tomato-green-per-kg
2026-09-11,182291,Vegetable Bit Root (বীট ) 1kg,1 kg,1.0,kg,55.0,,,DSP03513,Daily Shopping,fruits-vegetable,fruits-vegetable,,5.0,https://othoba.com/vegetable-bit-root-1kg-2
2026-09-11,182292,Vegetable Kola Mocha (কলার মোচা )Per Pieces,,,,45.0,,,DSP03514,Daily Shopping,fruits-vegetable,fruits-vegetable,,5.0,https://othoba.com/vegetable-kola-mocha-per-pieces
2026-09-11,182293,Vegetable Borboti (বরবটি ),,,,30.0,,,DSP03515,Daily Shopping,fruits-vegetable,fruits-vegetable,,5.0,https://othoba.com/vegetable-borboti
2026-09-11,182298,Igloo Almond Split 100ml,100 ml,100.0,ml,180.0,,,DSP03516,Daily Shopping,ice-cream,ice-cream,,5.0,https://othoba.com/igloo-almond-split-100ml
2026-09-11,182303,Igloo Vanila Cup 100ml,100 ml,100.0,ml,30.0,,,DSP03517,Daily Shopping,ice-cream,ice-cream,,5.0,https://othoba.com/igloo-vanila-cup-100ml
2026-09-11,182304,Igloo Macho 82ml,82 ml,82.0,ml,50.0,,,DSP03518,Daily Shopping,ice-cream,ice-cream,,5.0,https://othoba.com/igloo-macho-82ml
2026-09-11,182306,PRAN Oyster Sauce  280ml,280 ml,280.0,ml,280.0,,,DSP03519,Daily Shopping,sauces,sauces,,5.0,https://othoba.com/pran-oyster-sauce
2026-09-11,182307,PRAN BBQ Sauce 280gm,280 g,280.0,g,240.0,,,DSP03520,Daily Shopping,sauces,sauces,,5.0,https://othoba.com/pran-bbq-sauce-280gm
2026-09-11,182308,Pran Hot tomato Sauce 250gm,250 g,250.0,g,105.0,,,DSP03521,Daily Shopping,sauces,sauces,,5.0,https://othoba.com/pran-hot-tomato-sauce-250gm-5000000038
2026-09-11,182441,Cadbury Dairy Milk Silk Hazelnut 143 ±3gm,3 g,3.0,g,400.0,,,DSP03522,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/cadbury-dairy-milk-silk-hazelnut-143-3gm
2026-09-11,182450,Divino Chocolate Little Love 180gm X 20box,180 g,180.0,g,250.0,,,DSP03523,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/divino-chocolate-little-love-180gm-x-20box
2026-09-11,182451,PRAN Éclair Square Gift Box 185gm,185 g,185.0,g,120.0,140.0,14.29,DSP03524,Daily Shopping,chocolate-candy,chocolate-candy,,5.0,https://othoba.com/pran-%C3%A9clair-square-gift-box-185gm
2026-09-11,183390,Boroi ( বড়ই ) Bol Shundori Kul,,,,105.0,,,DSP03562,Daily Shopping,fruits-vegetable,fruits-vegetable,,0.0,https://othoba.com/boroi-bol-shundori-kul
2026-09-11,183391,Boroi ( বড়ই ) Apple Kul,,,,107.0,,,DSP03563,Daily Shopping,fruits-vegetable,fruits-vegetable,,0.0,https://othoba.com/boroi-%E0%A6%AC%E0%A7%9C%E0%A6%87-apple-kul
2026-09-11,184033,Vegetable Tomato (টমেটো) 1 KG,1 kg,1.0,kg,94.0,,,DSP03564,Daily Shopping,fruits-vegetable,fruits-vegetable,,5.0,https://othoba.com/tomato-2-kg
2026-09-11,184034,Vegetable Cucumber Highbred (শসা) 2 Kg,2 kg,2.0,kg,99.0,,,DSP03565,Daily Shopping,fruits-vegetable,fruits-vegetable,,0.0,https://othoba.com/vegetable-cucumber-highbred-2-kg
2026-09-11,184223,Wellchoco Heart Chocolate 62gm,62 g,62.0,g,260.0,,,DSP03579,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/wellchoco-heart-chocolate-62gm
2026-09-11,184224,Wellchoco Heart Chocolate Gold 100gm,100 g,100.0,g,550.0,,,DSP03580,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/wellchoco-heart-chocolate-gold-100gm
2026-09-11,184225,Wellchoco Heart Chocolate 150gm,150 g,150.0,g,840.0,,,DSP03581,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/wellchoco-heart-chocolate-150gm
2026-09-11,184226,Wellchoco Double Decker Chocolate 100gm,100 g,100.0,g,550.0,,,DSP03582,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/wellchoco-double-decker-chocolate-100gm
2026-09-11,184982,PRAN Miniket Zirashail 25kg Bag,25 kg,25.0,kg,2100.0,,,DSP03590,Daily Shopping,daily-cooking,daily-cooking,,0.0,https://othoba.com/pran-miniket-25kg-bag-3
2026-09-11,185292,PRAN Golap Jam 1kg Can,1 kg,1.0,kg,400.0,,,DSP03592,Daily Shopping,sweetmeat,sweetmeat,,0.0,https://othoba.com/pran-golap-jam-1kg-can
2026-09-11,185490,Pran Instant Poha 80g,80 g,80.0,g,65.0,,,DSP03593,Daily Shopping,bakery-breakfast,bakery-breakfast,,0.0,https://othoba.com/pran-instant-poha-80g
2026-09-11,185492,Pran Instant Khatta Mitha Poha 80gm,80 g,80.0,g,65.0,,,DSP03594,Daily Shopping,bakery-breakfast,bakery-breakfast,,0.0,https://othoba.com/pran-instant-khatta-mitha-poha-80g
2026-09-11,185495,Pran Instant Upma 80g,80 g,80.0,g,100.0,,,DSP03595,Daily Shopping,local-snacks,local-snacks,,0.0,https://othoba.com/pran-instant-upma-80g
2026-09-11,185497,Pran Instant Masala Upma 80g,80 g,80.0,g,100.0,,,DSP03596,Daily Shopping,local-snacks,local-snacks,,0.0,https://othoba.com/pran-instant-masala-upma-80g
2026-09-11,185499,Pran Instant Sugar Suji Halwa 100g,100 g,100.0,g,95.0,,,DSP03597,Daily Shopping,sweetmeat,sweetmeat,,0.0,https://othoba.com/pran-instant-sugar-suji-halwa-100g
2026-09-11,185501,Pran Instant Jaggery Suji Halwa 100g,100 g,100.0,g,110.0,,,DSP03598,Daily Shopping,sweetmeat,sweetmeat,,0.0,https://othoba.com/pran-instant-jaggery-suji-halwa-100g
2026-09-11,185503,PRAN Golapjam Mix 175gm P.Box,175 g,175.0,g,150.0,,,DSP03599,Daily Shopping,ready-mix,ready-mix,,0.0,https://othoba.com/pran-golapjam-mix-175gm-pbox
2026-09-11,185504,PRAN Golap Jam 1kg X 12 Can,1 kg,1.0,kg,400.0,,,Golap01,Daily Shopping,sweetmeat,sweetmeat,,0.0,https://othoba.com/pran-golap-jam-1kg-x-12-can
2026-09-11,185622,Kelloggs Froot Loops 285gm,285 g,285.0,g,570.0,,,DSP03601,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/kelloggs-froot-loops-285gm-dsp03601
2026-09-11,185626,Sundrop Peanut Butter Creamy 462gm,462 g,462.0,g,620.0,,,DSP03602,Daily Shopping,bakery-breakfast,bakery-breakfast,,0.0,https://othoba.com/sundrop-peanut-butter-creamy-462gm
2026-09-11,185632,Sundrop Peanut Butter Crunchy 462gm,462 g,462.0,g,620.0,,,DSP03603,Daily Shopping,bakery-breakfast,bakery-breakfast,,0.0,https://othoba.com/sundrop-peanut-butter-crunchy-462gm
2026-09-11,185633,Munchys Funmix Assorted Biscuits 700gm,700 g,700.0,g,1400.0,,,DSP03604,Daily Shopping,biscuit-cookies,biscuit-cookies,,0.0,https://othoba.com/munchys-funmix-assorted-biscuits-700gm
2026-09-11,185634,Munchys Topmix Assorted Biscuits 700gm Tin,700 g,700.0,g,1500.0,,,DSP03605,Daily Shopping,biscuit-cookies,biscuit-cookies,,0.0,https://othoba.com/munchys-topmix-assorted-biscuits-700gm-tin
2026-09-11,186165,Spicy Fried Chicken  8 pcs,8 pcs,8.0,pcs,1080.0,,,FRB00068,Fry Bucket,local-snacks,local-snacks,38.0,0.0,https://othoba.com/spicy-soft-juicy-special-fried-chicken-8-pcs2-ribs-2-leg-2-thigh-2-breast-186165
2026-09-11,186166,Spicy Fried Chicken 12 pcs,12 pcs,12.0,pcs,1600.0,,,FRB00069,Fry Bucket,local-snacks,local-snacks,13.0,0.0,https://othoba.com/spicy-fried-chicken-12-pcs
2026-09-11,186169,Spicy & Juicy Chicken Wings  4pcs,4 pcs,4.0,pcs,160.0,,,FRB00072,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/spicy-juicy-chicken-wings-4pcs-186169
2026-09-11,186170,Crispy Chicken Burger,,,,280.0,,,FRB00073,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/crispy-chicken-burger-186170
2026-09-11,186171,Fry Bucket Special Burger,,,,335.0,,,FRB00074,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/fry-bucket-special-burger-186171
2026-09-11,186173,Garlic Burger (regular),,,,280.0,,,FRB00076,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/garlic-burger-regular-186173
2026-09-11,186174,Spicy Mustard Burger with Cheese,,,,335.0,,,FRB00077,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/spicy-mustard-burger-186174
2026-09-11,186178,Garlic Wrap,,,,299.0,,,FRB00081,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/garlic-wrap-186178
2026-09-11,186179,French Fry Regular (100g),100 g,100.0,g,120.0,,,FRB00082,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/french-fry-regular-100g
2026-09-11,186180,Vegetable Fried Rice,,,,100.0,,,FRB00083,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/vegetable-fried-rice-186180
2026-09-11,186181,Chicken Nuggets 6 pcs (Small),6 pcs,6.0,pcs,160.0,,,FRB00084,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/chicken-nuggets-6-pcs-small
2026-09-11,186183,Coleslaw,,,,80.0,,,FRB00086,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/coleslaw-186183
2026-09-11,186408,PRAN Plain Paratha (5Pcs) 400gm,400 g,400.0,g,85.0,,,DSP03614,Daily Shopping,bakery-breakfast,bakery-breakfast,15.0,0.0,https://othoba.com/pran-plain-paratha-5pcs-400gm
2026-09-11,186752,Pran Metro Chinigura 1kg,1 kg,1.0,kg,220.0,,,DSP03615,Daily Shopping,daily-cooking,daily-cooking,,0.0,https://othoba.com/metro-chinigura-1kg
2026-09-11,186756,PRAN Isabgul 20gm,20 g,20.0,g,50.0,,,DSP03616,Daily Shopping,food-additives,food-additives,,0.0,https://othoba.com/pran-isabgul-20gm
2026-09-11,186758,PRAN Isabgul - 25gm (2 pcs combo),2 pcs,2.0,pcs,90.0,,,DSP03617,Daily Shopping,food-additives,food-additives,,0.0,https://othoba.com/isabgul-25gm-108-pcs-2-pcs-combo
2026-09-11,186759,Metro Lachcha Semai 200 gm 2 Pcs Combo,2 pcs,2.0,pcs,100.0,,,DSP03618,Daily Shopping,vermicellies,vermicellies,,0.0,https://othoba.com/metro-lachcha-semai-200-gm-2-pcs-combo
2026-09-11,186760,PRAN Vermicelli 200gm 2 Pcs Combo,2 pcs,2.0,pcs,90.0,,,DSP03619,Daily Shopping,vermicellies,vermicellies,,0.0,https://othoba.com/pran-vermicelli-200gm-2-pcs-combo
2026-09-11,188598,Jhatpot Paratha Low Fat 20 Pcs Pack 2 Pcs Combo,2 pcs,2.0,pcs,500.0,,,DSP03621,Daily Shopping,bakery-breakfast,bakery-breakfast,176.0,0.0,https://othoba.com/jhatpot-paratha-low-fat-20-pcs-pack-2-pcs-combo
2026-09-11,188896,PRAN Hot Tomato Sauce 1000gm Stand-Up Pouch,1000 g,1000.0,g,260.0,,,DSP03623,Daily Shopping,sauces,sauces,,5.0,https://othoba.com/pran-hot-tomato-sauce-1000gm-stand-up-pouch
2026-09-11,188899,PRAN Sauce Tomato 500 g Stand-Up Pouch,500 g,500.0,g,140.0,,,DSP03624,Daily Shopping,sauces,sauces,,0.0,https://othoba.com/hts-500gm-stand-up-pouch
2026-09-11,189658,DS Chicken Broiler WO Skin Breast 1kg,1 kg,1.0,kg,550.0,,,DSP03625,Daily Shopping,meat-fish,meat-fish,,0.0,https://othoba.com/ds-chicken-broiler-wo-skin-brest-1kg
2026-09-11,189794,Crispy Chicken Wrap,,,,299.0,,,FRB00095,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/crispy-chicken-wrap
2026-09-11,189795,Spicy Garlic Wrap,,,,299.0,,,FRB00096,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/spicy-garlic-wrap
2026-09-11,189796,Spicy Mustard Wrap,,,,299.0,,,FRB00097,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/spicy-mustard-wrap
2026-09-11,189798,Crispy Fired Chicken Per Pcs,,,,150.0,,,FRB00099,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/crispy-fired-chicken-per-pcs
2026-09-11,189801,French Fry Large (100g),100 g,100.0,g,160.0,,,FRB00102,Fry Bucket,local-snacks,local-snacks,,0.0,https://othoba.com/french-fry-large-150g
2026-09-11,189829,Spicy Fried Chicken 4 pcs,4 pcs,4.0,pcs,550.0,,,FRB00109,Fry Bucket,local-snacks,local-snacks,,5.0,https://othoba.com/spicy-fried-chicken-4pcs
2026-09-11,190230,Ifad Kaju Delight Biscuit 220 gm 8 Pcs Combo,8 pcs,8.0,pcs,560.0,,,IFD00001,IFAD Multi Products Ltd.,biscuit-cookies,biscuit-cookies,8.0,0.0,https://othoba.com/ifad-kaju-delight-biscuit-220-gm-8-pcs-combo
2026-09-11,190231,Ifad Butter Delight Biscuit 220 gm 8 Pcs Combo,8 pcs,8.0,pcs,560.0,,,IFD00002,IFAD Multi Products Ltd.,biscuit-cookies,biscuit-cookies,40.0,0.0,https://othoba.com/ifad-butter-delight-biscuit-220-gm-8-pcs-combo
2026-09-11,190232,Ifad Dry Cake Biscuit 300 gm 3 Pcs Combo,3 pcs,3.0,pcs,480.0,,,IFD00003,IFAD Multi Products Ltd.,biscuit-cookies,biscuit-cookies,8.0,0.0,https://othoba.com/ifad-dry-cake-biscuit-300-gm-3-pcs-combo
2026-09-11,190233,Ifad Cheesy Bites Premium Cheese Crackers 12 Pack 180 gm 6 Pcs Combo,6 pcs,6.0,pcs,600.0,,,IFD00004,IFAD Multi Products Ltd.,biscuit-cookies,biscuit-cookies,22.0,0.0,https://othoba.com/ifad-cheesy-bites-premium-cheese-crackers-12-pack-180-gm-6-pcs-combo
2026-09-11,190234,Ifad Choco Delight Biscuit 220 gm 6 Pcs Combo,6 pcs,6.0,pcs,420.0,,,IFD00005,IFAD Multi Products Ltd.,biscuit-cookies,biscuit-cookies,15.0,0.0,https://othoba.com/ifad-choco-delight-biscuit-220-gm-6-pcs-combo
2026-09-11,190235,Ifad Nutri Bite Vegetable Crackers Biscuit 180 gm 6 Pcs Combo,6 pcs,6.0,pcs,600.0,,,IFD00006,IFAD Multi Products Ltd.,biscuit-cookies,biscuit-cookies,16.0,0.0,https://othoba.com/ifad-nutri-bite-vegetable-crackers-biscuit-180-gm-6-pcs-combo
2026-09-11,190236,Ifad Nankhatai  Bakery Biscuit 200 gm 6 Pcs Combo,6 pcs,6.0,pcs,600.0,,,IFD00007,IFAD Multi Products Ltd.,biscuit-cookies,biscuit-cookies,22.0,0.0,https://othoba.com/ifad-nankhatai-bakry-biscuit-200-gm-6-pcs-combo
2026-09-11,190237,Ifad Orange Delight Biscuit 160 gm  8 Pcs Combo,8 pcs,8.0,pcs,320.0,,,IFD00008,IFAD Multi Products Ltd.,biscuit-cookies,biscuit-cookies,29.0,0.0,https://othoba.com/ifad-orange-delight-biscuit-160-gm-8-pcs-combo
2026-09-11,190238,"Ifad Kaju, Butter & Choco Delight Biscuit (Free Orange Delight Biscuit 160 gm)",160 g,160.0,g,210.0,,,IFD00009,IFAD Multi Products Ltd.,biscuit-cookies,biscuit-cookies,30.0,0.0,https://othoba.com/ifad-kaju-butter-choco-delight-biscuit-free-orange-delight-biscuit-160-gm
2026-09-11,190257,Mr. Noodles Cup Noodles Magic Masala 40gm 3 Pc,3 pcs,3.0,pcs,90.0,,,DSP03627,Daily Shopping,noodles,noodles,62.0,0.0,https://othoba.com/mr-noodles-cup-noodles-magic-masala-40gm-3-pc
2026-09-11,190550,Pran Miniket Premium 50 Kg,50 kg,50.0,kg,4100.0,,,DSP03630,Daily Shopping,daily-cooking,daily-cooking,,0.0,https://othoba.com/pran-miniket-premium-50-kg
2026-09-11,190593,Mr. Noodles Korean Kimchi Ramen 8 Pcs Family Pack,8 pcs,8.0,pcs,220.0,,,DSP03631,Daily Shopping,noodles,noodles,,4.9,https://othoba.com/mr-noodles-8-pcs-korean-kimchi-ramen
2026-09-11,190809,Garden Fresh Green Mango 1kg,1 kg,1.0,kg,198.0,,,DSP03632,Daily Shopping,fruits-vegetable,fruits-vegetable,,2.5,https://othoba.com/garden-fresh-green-mango-1kg
2026-09-11,190825,Sofeda,,,,210.0,,,DSP03633,Daily Shopping,fruits-vegetable,fruits-vegetable,,0.0,https://othoba.com/sofeda-dsp03633
2026-09-11,190866,DS Garden Fresh Gobindobhog Mango 3 kg,3 kg,3.0,kg,315.0,,,DSP03635,Daily Shopping,fruits-vegetable,fruits-vegetable,,0.0,https://othoba.com/ds-garden-fresh-gobindobhog-mango-3-kg
2026-09-11,190869,Garden Fresh Himshagor Mango 3 kg+,3 kg,3.0,kg,432.0,,,DSP03636,Daily Shopping,fruits-vegetable,fruits-vegetable,,0.0,https://othoba.com/garden-fresh-himshagor-mango-3-kg
2026-09-11,194594,PRAN Green Chilli Sauce 340gm,340 g,340.0,g,140.0,,,DSP03643,Daily Shopping,sauces,sauces,,0.0,https://othoba.com/pran-green-chilli-sauce-340gm
2026-09-11,195659,Treat Chocolate Bar Uthsob Pack 55gm,55 g,55.0,g,60.0,,,DSP03644,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/treat-chocolate-bar-uthsob-pack-55gm
2026-09-11,195830,PRAN Mango Flavored Milk 200ml 2 Pcs,2 pcs,2.0,pcs,50.0,,,DSP03645,Daily Shopping,liquid-milk,liquid-milk,,0.0,https://othoba.com/pran-mango-flavored-milk-200ml-2-pcs
2026-09-11,196237,2 Pack ALL Time Roma Cookies Family Pack,2 pack,2.0,pack,300.0,,,DSP03652,Daily Shopping,biscuit-cookies,biscuit-cookies,,5.0,https://othoba.com/2-pack-all-time-roma-cookies-family-pack
2026-09-11,196238,Shader Masala 4gm New 12 Pcs,12 pcs,12.0,pcs,60.0,,,DSP03653,Daily Shopping,spice-herb,spice-herb,,0.0,https://othoba.com/shader-masala-4gm-new-12-pcs
2026-09-11,196704,Dragon Fruit Local (Per Kg),,,,159.0,180.0,11.67,DSP03661,Daily Shopping,fruits-vegetable,fruits-vegetable,,0.0,https://othoba.com/dragon-fruit-local-per-kg
2026-09-11,197334,Jhatpot Chicken Nuggets 300gm 2 pcs Combo,2 pcs,2.0,pcs,440.0,,,DSP03663,Daily Shopping,breakfast-products,breakfast-products,,0.0,https://othoba.com/jhatpot-chicken-nuggets-300gm-2-pcs-combo
2026-09-11,197344,DS Garden Fresh Bari-4 Mango 1kg,1 kg,1.0,kg,240.0,,,DSP03664,Daily Shopping,fruits-vegetable,fruits-vegetable,,0.0,https://othoba.com/ds-garden-fresh-bari-4-mango-1kg
2026-09-11,197433,Bro Puffy Choco (14 box),,,,120.0,,,DSP03665,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/bro-puffy-choco-14-box
2026-09-11,197434,Hurray Cone Wafer 4 PCS,4 pcs,4.0,pcs,80.0,,,DSP03666,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/hurray-cone-wafer-20pcs-jar
2026-09-11,197435,PRAN Crunchy Wafer (Milk) 75gm,75 g,75.0,g,50.0,,,DSP03667,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/pran-crunchy-wafer-milk-75gm
2026-09-11,197442,PRAN Crunchy Wafer (Chocolate) 75gm,75 g,75.0,g,50.0,,,DSP03668,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/pran-crunchy-wafer-chocolate-75gm
2026-09-11,197443,PRAN Crunchy Wafer (Orange) 75gm,75 g,75.0,g,50.0,,,DSP03669,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/pran-crunchy-wafer-orange-75gm
2026-09-11,197444,PRAN Crunchy Wafer (Strawberry) 75gm,75 g,75.0,g,50.0,,,DSP03670,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/pran-crunchy-wafer-strawberry-75gm
2026-09-11,197454,Choco Bean Toffee- 40gm,40 g,40.0,g,30.0,,,DSP03671,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/choco-bean-toffee-40gm
2026-09-11,197471,Treat Chocolate Family Pack 220gm,220 g,220.0,g,200.0,,,DSP03673,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/treat-chocolate-family-pack-220gm-x-30box
2026-09-11,197472,Treat Chocolate Magic Box 342gm,342 g,342.0,g,350.0,,,DSP03674,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/treat-chocolate-magic-box-342gm
2026-09-11,197473,NAPLES Orange Jam 400 Gm,400 g,400.0,g,230.0,,,DSP03675,Daily Shopping,bakery-breakfast,bakery-breakfast,,0.0,https://othoba.com/naples-orange-jam-400-gm
2026-09-11,197474,Pineapple Jam-500gm,500 g,500.0,g,150.0,,,DSP03676,Daily Shopping,bakery-breakfast,bakery-breakfast,,0.0,https://othoba.com/pineapple-jam-500gm
2026-09-11,197475,Mixed Fruit Jam,,,,150.0,,,DSP03677,Daily Shopping,bakery-breakfast,bakery-breakfast,,0.0,https://othoba.com/mixed-fruit-jam-2
2026-09-11,197476,Coriander Pickle 300 gm,300 g,300.0,g,150.0,,,DSP03678,Daily Shopping,bakery-breakfast,bakery-breakfast,,0.0,https://othoba.com/coriander-pickle-300-gm
2026-09-11,197613,Kelloggs Corn Flacks (Foil pack) 250gm,250 g,250.0,g,275.0,,,DSP03706,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/kelloggs-corn-flacks-foil-pack-250gm
2026-09-11,197614,Sunfeast Bounce 30gm (B6G2 Free),30 g,30.0,g,250.0,,,DSP03707,Daily Shopping,biscuit-cookies,biscuit-cookies,,0.0,https://othoba.com/sunfeast-bounce-41gm
2026-09-11,197615,Ifad Eggy Instant Noodles Masala 200gm (B2G1 FREE),200 g,200.0,g,180.0,,,DSP03708,Daily Shopping,noodles,noodles,,0.0,https://othoba.com/ifad-eggy-instant-noodles-masala-200gm
2026-09-11,197616,Ifad Eggy Instant NoodlesMasala 400gm (B2G1 FREE),400 g,400.0,g,340.0,,,DSP03709,Daily Shopping,noodles,noodles,,0.0,https://othoba.com/ifad-eggy-instant-noodles-masala-400gm
2026-09-11,197617,Ifad Butter+Kaju+Choco Dlt 175gm Orange 140gm FREE,140 g,140.0,g,200.0,,,DSP03710,Daily Shopping,biscuit-cookies,biscuit-cookies,,0.0,https://othoba.com/ifad-butterkajuchoco-dlt-175gm-orange-140gm
2026-09-11,197618,Ifad Nutri Bite 180gm B2G1 Cheesy Bite 180gm FREE,180 g,180.0,g,200.0,,,DSP03711,Daily Shopping,biscuit-cookies,biscuit-cookies,,0.0,https://othoba.com/ifad-nutri-bite-180gm
2026-09-11,198170,NIDO Fortigrow Tin 2.5kg,2.5 kg,2.5,kg,3500.0,,,DSP03712,Daily Shopping,milk-3,milk-3,,0.0,https://othoba.com/nido-fortigrow-tin-25kg
2026-09-11,198171,BIOMIL 3 (400gm TIN),400 g,400.0,g,850.0,,,DSP03713,Daily Shopping,milk-3,milk-3,,0.0,https://othoba.com/biomil-3-400gm-tin
2026-09-11,198172,Nestle Koko Krunch Small 150gm,150 g,150.0,g,250.0,,,DSP03714,Daily Shopping,bakery-breakfast,bakery-breakfast,,0.0,https://othoba.com/nestle-koko-krunch-small-170gm
2026-09-11,198206,Goodlife Pasteurized Milk 1000ml,1000 ml,1000.0,ml,100.0,,,DSP03718,Daily Shopping,liquid-milk,liquid-milk,,4.5,https://othoba.com/goodlife-pasteurized-milk-1000ml
2026-09-11,200286,Choco Bean Toffee 40gm,40 g,40.0,g,35.0,,,DSP03755,Daily Shopping,chocolate-candy,chocolate-candy,,0.0,https://othoba.com/chocobean-tube-30-gm
2026-09-11,200884,PRAN Miniket Rice 10kg Bag​,10 kg,10.0,kg,900.0,930.0,3.23,DSP03758,Daily Shopping,daily-cooking,daily-cooking,,2.5,https://othoba.com/pran-miniket-rice-10kg-bag
2026-09-11,202157,PRAN Macaroni 200gm,200 g,200.0,g,45.0,,,DSP03820,Daily Shopping,macaroni,macaroni,,0.0,https://othoba.com/pran-macaroni-200gm
2026-09-11,202193,Kishwan Pasta Macaroni 400gm,400 g,400.0,g,75.0,,,DSP03821,Daily Shopping,macaroni,macaroni,,0.0,https://othoba.com/kishwan-pasta-macaroni-400gm
2026-09-11,202195,Kishwan Pasta Macaroni 200gm,200 g,200.0,g,40.0,,,DSP03822,Daily Shopping,macaroni,macaroni,,0.0,https://othoba.com/kishwan-pasta-macaroni-200gm
